Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature [C],Average Unmet Cooling Setpoint Difference [C],Indoor Relative Humidity [%],Equipment Electric Power [kWh],DHW Heating [kWh],Cooling Load [kWh],Heating Load [kWh],Solar Generation [W/kW],Occupant Count [people],Temperature Set Point [C],HVAC Mode [Off/Cooling/Heating]
8,8,7,1,25.2952654621864,0,49.8455963688472,5.96715977133384,0.745185796573698,9.43135203661197,0,194.25,74.0834135314063,26,1
8,9,7,1,25.8643041496681,0,49.7373783001207,9.54745563413415,0.751008017772935,19.740286795725,0,373.946,185.208533828515,26,1
8,10,7,1,25.9999996616243,0,49.9999183801645,10.7408875884009,1.56344746604297,37.1634724205983,0,515.003,222.250240594219,26,1
8,11,7,1,26.0,0,49.9994122722573,10.7408875884009,1.61650648506748,52.3994496758417,0,625.002,296.333654125625,26,1
8,12,7,1,26.0,0,49.9991658504957,10.7408875884009,1.63942243911299,57.2646005288166,0,626.104,296.333654125625,26,1
8,13,7,1,26.0,0,49.9999773510881,10.7408875884009,2.05513444955005,59.9755594173884,0,608.988,296.333654125625,26,1
8,14,7,1,26.0,0,49.9990695036591,10.7408875884009,1.46179251978892,53.2246899883895,0,613.426,296.333654125625,26,1
8,15,7,1,26.0,0,49.9999852777022,10.7408875884009,1.32369855534107,47.7943802631664,0,476.756,296.333654125625,26,1
8,16,7,1,26.0,0,49.9999999146272,10.7408875884009,1.58508176118388,50.7996595454002,0,344.659,296.333654125625,26,1
8,17,7,1,25.9999999999999,0,50.000000361706,10.7408875884009,1.58056721906508,42.1931103897917,0,221.359,222.250240594219,26,1
8,18,7,1,25.9999999999999,0,49.9999998015011,8.35402367986738,1.17896707342858,20.6433013850756,0,69.156,74.0834135314063,26,1
8,19,7,1,26.0,0,50.0000003980864,5.96715977133384,1.15374067606824,14.3134781615306,0,0.0,74.0834135314063,26,1
8,20,7,1,25.9993466862001,0,50.0015899344586,5.96715977133384,1.13257015560152,11.8410184626533,0,0.0,74.0834135314063,26,1
8,21,7,1,25.8865426382785,0,50.1032475251682,3.5802958628003,0.74136187606758,6.81722280898463,0,0.0,37.0417067657032,26,1
8,22,7,1,25.6292886473484,0,50.4613105020428,1.77158941559471,0.0,0.0,0,0.0,0.0,30,0
8,23,7,1,25.3639563512723,0,51.1798751606778,1.77158941559471,0.350708750362554,0.0,0,0.0,0.0,30,0
8,24,7,1,25.1199665712546,0,51.884409352189,1.77158941559471,0.0,0.0,0,0.0,0.0,30,0
8,1,1,1,24.9357453907677,0,52.4310829473584,1.77158941559471,0.35072202260094,0.0,0,0.0,0.0,30,0
8,2,1,1,24.733538848193,0,53.0282175484873,1.77158941559471,0.0,0.0,0,0.0,0.0,30,0
8,3,1,1,24.5389852238259,0,53.6144459141855,1.77158941559471,0.0,0.0,0,0.0,0.0,30,0
8,4,1,1,24.3669938328541,0,54.1384163785748,1.77158941559471,0.350788770324556,0.0,0,0.0,0.0,30,0
8,5,1,1,24.2072911003563,0,54.6166877874301,1.77158941559471,0.0,0.0,0,0.0,0.0,30,0
8,6,1,1,24.0779655941314,0,55.0031997081971,1.77158941559471,0.350805562077043,0.0,0,0.0,0.0,30,0
8,7,1,1,24.0919527703959,0,54.9427626429381,1.77158941559471,0.0,0.0,0,57.6886,0.0,28,1
8,8,1,1,24.2854446223493,0,49.9114220030708,1.77158941559471,0.0,26.3901407320516,0,225.413,0.0,26,1
8,9,1,1,24.7504125306804,0,49.7238967846617,3.5802958628003,0.726359794753218,1.95781452245958,0,405.406,37.0417067657032,26,1
8,10,1,1,25.4600494747979,0,49.6623983470551,7.16059172560061,1.04063398306311,8.60036007503848,0,558.451,74.0834135314063,26,1
8,11,1,1,25.9265144727796,0,49.9714148144804,7.16059172560061,0.851303497502662,16.3699996698809,0,644.37,74.0834135314063,26,1
8,12,1,1,25.9989581614338,0,49.9993065732733,9.54745563413415,1.15371919633777,29.813509989496,0,693.782,148.166827062812,26,1
8,13,1,1,25.9999999999999,0,49.9999913688439,9.54745563413415,1.15374212140256,34.757929288344,0,700.541,148.166827062812,26,1
8,14,1,1,25.9999999999999,0,49.9993412387254,9.54745563413415,1.14756243067475,36.6366126313521,0,655.96,148.166827062812,26,1
8,15,1,1,25.9999999999999,0,49.9993358062178,9.54745563413415,1.15055596784167,36.2438723878084,0,574.536,148.166827062812,26,1
8,16,1,1,25.9999999999999,0,49.9993211045025,9.54745563413415,1.15676271901059,36.7840484561546,0,438.496,148.166827062812,26,1
8,17,1,1,25.9999999999999,0,49.9995026602858,7.16059172560061,1.14752053940958,24.5985427548069,0,265.193,74.0834135314063,26,1
8,18,1,1,25.9999999999999,0,50.0002145577729,4.77372781706707,0.747064853619896,14.5863414060426,0,90.6509,37.0417067657032,26,1
8,19,1,1,26.2902292935494,0,48.9021387386388,1.77158941559471,0.350669185449433,0.0,0,4.71918,0.0,30,0
8,20,1,1,26.2313499411057,0,48.583311748552,1.77158941559471,0.0,0.0,0,0.0,0.0,30,0
8,21,1,1,26.0400421586822,0,48.6554145480401,1.77158941559471,0.350654195799424,0.0,0,0.0,0.0,30,0
8,22,1,1,25.8597994160161,0,48.7067717265618,1.77158941559471,0.0,0.0,0,0.0,0.0,30,0
8,23,1,1,25.6788493780017,0,48.8584971728769,1.77158941559471,0.0388896636651339,0.0,0,0.0,0.0,30,0
8,24,1,1,25.501583032402,0,49.0057314331102,1.77158941559471,0.311811151391782,0.0,0,0.0,0.0,30,0
8,1,2,1,25.3550488915865,0,48.9642511334289,2.36211922079294,0.0,0.0,0,0.0,0.0,30,0
8,2,2,1,25.199225131337,0,48.89508731849,2.36211922079294,0.350669392158966,0.0,0,0.0,0.0,30,0
8,3,2,1,25.0315211044888,0,48.7931275628822,2.36211922079294,0.0,0.0,0,0.0,0.0,30,0
8,4,2,1,24.8740464901019,0,48.8319179865135,2.36211922079294,0.350693417544896,0.0,0,0.0,0.0,30,0
8,5,2,1,24.7261725866173,0,49.0357116891322,2.36211922079294,0.0,0.0,0,0.0,0.0,28,1
8,6,2,1,24.6479159837899,0,49.9565757571269,2.36211922079294,0.0,6.15700445129032,0,0.0,0.0,26,1
8,7,2,1,24.8093916317142,0,49.8460881765894,4.77372781706707,0.728201836386274,2.74966048987761,0,60.0508,37.0417067657032,26,1
8,8,2,1,25.2171320401111,0,49.8068880125734,7.16059172560061,0.743293275483962,10.1304024514574,0,218.807,74.0834135314063,26,1
8,9,2,1,25.891043255005,0,49.7224605099162,10.7408875884009,1.14148681263982,21.3489552406727,0,396.633,185.208533828515,26,1
8,10,2,1,25.9999999758561,0,49.9999908984908,10.7408875884009,1.16934555048548,35.1688505261724,0,541.952,185.208533828515,26,1
8,11,2,1,26.0,0,50.0000002148703,10.7408875884009,1.79922177768983,50.1270783881083,0,630.643,259.291947359922,26,1
8,12,2,1,25.9999999999999,0,49.9993233974591,10.7408875884009,1.895605346962,55.559603839057,0,680.007,259.291947359922,26,1
8,13,2,1,25.9999999999999,0,49.9989511718337,10.7408875884009,2.06104059450128,58.9972239774317,0,683.352,259.291947359922,26,1
8,14,2,1,25.9999999999999,0,49.9988937569982,10.7408875884009,1.501126817194,61.2264661562583,0,641.283,259.291947359922,26,1
8,15,2,1,26.0,0,49.9999722193478,10.7408875884009,1.2779224110386,65.855945889611,0,551.785,296.333654125625,26,1
8,16,2,1,25.9999999999999,0,50.0000001034519,10.7408875884009,1.58069074629068,60.0553912947765,0,417.072,259.291947359922,26,1
8,17,2,1,25.9999999999999,0,49.9999999202641,10.7408875884009,1.48345368934997,48.7717731419485,0,250.196,185.208533828515,26,1
8,18,2,1,26.0,0,50.0007591089018,10.7408875884009,1.27292803506065,42.7027102816909,0,82.9563,185.208533828515,26,1
8,19,2,1,26.0,0,50.0005562978997,8.35402367986738,1.14772467530483,29.2505090241505,0,2.43693,111.12512029711,26,1
8,20,2,1,25.9999999999999,0,50.0004709649532,8.35402367986738,1.14452905227814,25.8561727074436,0,0.0,111.12512029711,26,1
8,21,2,1,26.3925166381984,0,48.3302374216636,2.36211922079294,0.0,0.0,0,0.0,0.0,30,0
8,22,2,1,26.3772087683403,0,47.546364511845,2.36211922079294,0.0,0.0,0,0.0,0.0,30,0
8,23,2,1,26.20608354282,0,47.4635548595081,2.36211922079294,0.350671264324156,0.0,0,0.0,0.0,30,0
8,24,2,1,26.0612464181026,0,47.4264832441039,2.36211922079294,0.0,0.0,0,0.0,0.0,30,0
8,1,3,1,25.9060821003325,0,47.4655171583222,2.36211922079294,0.350759047595085,0.0,0,0.0,0.0,30,0
8,2,3,1,25.7397379480737,0,47.5646058898875,2.36211922079294,0.0,0.0,0,0.0,0.0,30,0
8,3,3,1,25.5661189707147,0,47.7119098236613,2.36211922079294,0.350666250598485,0.0,0,0.0,0.0,30,0
8,4,3,1,25.3703162641461,0,47.9649670651194,2.36211922079294,0.0,0.0,0,0.0,0.0,30,0
8,5,3,1,25.1598816163462,0,48.3240498954081,2.36211922079294,0.0,0.0,0,0.0,0.0,28,1
8,6,3,1,25.014171650298,0,49.9612070335072,2.36211922079294,0.350711024302883,4.22748618842114,0,0.0,0.0,26,1
8,7,3,1,25.096306006564,0,49.8904531641344,4.77372781706707,0.364046363391438,3.77014573489805,0,41.7349,37.0417067657032,26,1
8,8,3,1,25.4694944757063,0,49.8022827687143,7.16059172560061,0.743254739595122,10.2363062293017,0,111.521,74.0834135314063,26,1
8,9,3,1,25.9770139389201,0,49.8559047681432,10.7408875884009,1.14160312743601,26.1377112034751,0,194.156,185.208533828515,26,1
8,10,3,1,25.9999999998838,0,49.9999997712903,10.7408875884009,1.53306600161224,37.7703395473339,0,274.22,185.208533828515,26,1
8,11,3,1,25.9999999999999,0,50.000000291299,10.7408875884009,1.65784542998846,51.8978425687478,0,336.935,259.291947359922,26,1
8,12,3,1,25.9999999999999,0,49.9991844497718,10.7408875884009,1.83684226252634,55.9426760859165,0,335.891,259.291947359922,26,1
8,13,3,1,25.9999999999999,0,49.999977257726,10.7408875884009,1.87862557466973,57.3584382420151,0,326.674,259.291947359922,26,1
8,14,3,1,25.9999999999999,0,49.9990315846784,10.7408875884009,1.59839237832902,56.3904680664205,0,274.703,259.291947359922,26,1
8,15,3,1,25.9999999999999,0,49.9999789522952,10.7408875884009,1.55583428803225,60.202629764655,0,239.932,296.333654125625,26,1
8,16,3,1,25.9999999999999,0,49.9999998956383,10.7408875884009,1.20605911717049,55.1264136670382,0,174.029,259.291947359922,26,1
8,17,3,1,26.0,0,49.9999997473768,10.7408875884009,1.58515264615186,45.7057733319224,0,108.213,185.208533828515,26,1
8,18,3,1,25.9999999999999,0,50.0007091542641,10.7408875884009,1.1724992353109,40.9378105599516,0,41.6438,185.208533828515,26,1
8,19,3,1,26.0,0,50.000509025787,8.35402367986738,1.14769219140816,27.673448102524,0,0.0,111.12512029711,26,1
8,20,3,1,25.9999999999999,0,50.0003122817769,8.35402367986738,1.14445856744849,24.2720949435946,0,0.0,111.12512029711,26,1
8,21,3,1,26.2847543774239,0,48.849256832488,2.36211922079294,0.350675880438933,0.0,0,0.0,0.0,30,0
8,22,3,1,26.151823235645,0,48.7559432169819,2.36211922079294,0.0,0.0,0,0.0,0.0,30,0
8,23,3,1,25.9058394633272,0,49.1680917234184,2.36211922079294,0.0,0.0,0,0.0,0.0,30,0
8,24,3,1,25.6915690157262,0,49.5751564091238,2.36211922079294,0.350651373615479,0.0,0,0.0,0.0,30,0
8,1,4,1,25.4753407768467,0,49.9002013760654,2.36211922079294,0.0,0.0,0,0.0,0.0,30,0
8,2,4,1,25.2615100452273,0,50.091234023683,2.36211922079294,0.350689107686395,0.0,0,0.0,0.0,30,0
8,3,4,1,25.0556901560243,0,50.1859629424275,2.36211922079294,0.0,0.0,0,0.0,0.0,30,0
8,4,4,1,24.8746457846689,0,50.2266479005587,2.36211922079294,0.0,0.0,0,0.0,0.0,30,0
8,5,4,1,24.7043197722535,0,50.2741373398773,2.36211922079294,0.350724765273931,0.0,0,0.0,0.0,28,1
8,6,4,1,24.6189989634755,0,50.0038175182606,2.36211922079294,0.0,8.70891040131498,0,0.0,0.0,26,1
8,7,4,1,24.7200763815422,0,49.8886690160657,4.77372781706707,0.728147827213651,3.73350805142652,0,40.5275,37.0417067657032,26,1
8,8,4,1,25.0817989469643,0,49.8231171579262,7.16059172560061,0.743180766743312,10.4177345166556,0,115.756,74.0834135314063,26,1
8,9,4,1,25.7721009758192,0,49.6443955765932,10.7408875884009,1.14158495603045,19.8068801194502,0,204.894,185.208533828515,26,1
8,10,4,1,25.9999960291211,0,49.999243649433,10.7408875884009,1.16949476835142,34.7353028864896,0,298.336,185.208533828515,26,1
8,11,4,1,25.9999999999999,0,50.0000001369682,10.7408875884009,1.63044840965775,50.6919644106245,0,383.25,259.291947359922,26,1
8,12,4,1,26.0,0,49.9993115874436,10.7408875884009,2.06750067252542,57.1104834363173,0,366.718,259.291947359922,26,1
8,13,4,1,25.9999999999999,0,49.9999770506975,10.7408875884009,1.92206182250249,60.8273525372006,0,386.17,259.291947359922,26,1
8,14,4,1,26.0,0,49.9989120088979,10.7408875884009,1.33339435604639,62.0655673774122,0,331.213,259.291947359922,26,1
8,15,4,1,25.9999999999999,0,49.9988200992069,10.7408875884009,1.57657746663665,66.887244301675,0,307.772,296.333654125625,26,1
8,16,4,1,25.9999999999999,0,49.9999732008162,10.7408875884009,1.58068194597193,62.103464399447,0,246.003,259.291947359922,26,1
8,17,4,1,26.0,0,49.9990533858404,10.7408875884009,1.20537296260846,50.8838760675803,0,121.985,185.208533828515,26,1
8,18,4,1,25.9999999999999,0,49.9999960581057,10.7408875884009,1.54737214909837,44.1499144761054,0,50.0628,185.208533828515,26,1
8,19,4,1,25.9999999999999,0,49.9999997776945,8.35402367986738,1.14768704717291,29.9637883981185,0,0.0,111.12512029711,26,1
8,20,4,1,25.9999999999999,0,50.0004790753337,8.35402367986738,1.14449059761542,26.6086602894381,0,0.0,111.12512029711,26,1
8,21,4,1,26.4422703032853,0,48.3304011537428,2.36211922079294,0.0,0.0,0,0.0,0.0,30,0
8,22,4,1,26.4295486736354,0,47.6601092364651,2.36211922079294,0.0,0.0,0,0.0,0.0,30,0
8,23,4,1,26.2061744601051,0,47.6714713509565,2.36211922079294,0.350665904231575,0.0,0,0.0,0.0,30,0
8,24,4,1,26.0010849904549,0,47.6692958260613,2.36211922079294,0.0,0.0,0,0.0,0.0,30,0
8,1,5,1,25.8178259123737,0,47.7425101808781,2.36211922079294,0.350638200690547,0.0,0,0.0,0.0,30,0
8,2,5,1,25.6465338348964,0,47.9299101747975,2.36211922079294,0.0,0.0,0,0.0,0.0,30,0
8,3,5,1,25.4691016066537,0,48.2097602215487,2.36211922079294,0.0,0.0,0,0.0,0.0,30,0
8,4,5,1,25.273317608526,0,48.5059902450623,2.36211922079294,0.35067032087018,0.0,0,0.0,0.0,30,0
8,5,5,1,25.0682411833686,0,48.7632911072088,2.36211922079294,0.0,0.0,0,0.0,0.0,28,1
8,6,5,1,24.9604371789599,0,49.9478311646525,2.36211922079294,0.350730908301965,5.00176011396607,0,0.0,0.0,26,1
8,7,5,1,25.1058877436228,0,49.8582603224454,4.77372781706707,0.364107440355662,3.05600398843521,0,67.286,37.0417067657032,26,1
8,8,5,1,25.5167858403098,0,49.7890538411908,7.16059172560061,0.743234679294029,10.3675184719007,0,192.956,74.0834135314063,26,1
8,9,5,1,25.9885724199738,0,49.889119665661,10.7408875884009,1.1415728327714,27.6876351752906,0,342.703,185.208533828515,26,1
8,10,5,1,25.9999999999454,0,50.0000002156712,10.7408875884009,1.27017717835753,38.3172361573207,0,450.728,185.208533828515,26,1
8,11,5,1,26.0,0,49.9999998444877,10.7408875884009,1.93290208366417,52.3193684303184,0,532.201,259.291947359922,26,1
8,12,5,1,25.9999999999999,0,49.9993041081115,10.7408875884009,1.65385446359355,57.2319946431709,0,624.597,259.291947359922,26,1
8,13,5,1,25.9999999999999,0,49.9989272419314,10.7408875884009,2.06155423213454,60.3323325863885,0,649.247,259.291947359922,26,1
8,14,5,1,26.0,0,49.9988732208776,10.7408875884009,1.5983555280709,62.3755469998364,0,611.999,259.291947359922,26,1
8,15,5,1,25.9999999999999,0,49.9988117256484,10.7408875884009,1.2480922416824,66.9346388297934,0,540.908,296.333654125625,26,1
8,16,5,1,26.0,0,49.9999727478013,10.7408875884009,1.51488188623865,62.8239305026991,0,408.715,259.291947359922,26,1
8,17,5,1,26.0,0,49.9989995366178,10.7408875884009,1.58523419752276,52.8506143617067,0,252.951,185.208533828515,26,1
8,18,5,1,25.9999999999999,0,50.000171105919,10.7408875884009,1.17287897165416,45.9354259640268,0,85.4495,185.208533828515,26,1
8,19,5,1,25.9999999999999,0,50.0001532382311,8.35402367986738,1.14764915517214,31.1378997753869,0,3.165,111.12512029711,26,1
8,20,5,1,26.0,0,50.0004894826794,8.35402367986738,1.14445522725631,26.7125542698098,0,0.0,111.12512029711,26,1
8,21,5,1,26.4194902386958,0,48.1163104410894,2.36211922079294,0.0,0.0,0,0.0,0.0,30,0
8,22,5,1,26.3886561296314,0,47.2649706489144,2.36211922079294,0.350732255350049,0.0,0,0.0,0.0,30,0
8,23,5,1,26.2162530585973,0,47.3157307765123,2.36211922079294,0.0,0.0,0,0.0,0.0,30,0
8,24,5,1,26.0632698656319,0,47.5834638602671,2.36211922079294,0.350726625672806,0.0,0,0.0,0.0,30,0
8,1,6,1,25.8875561475967,0,47.8748503090355,2.36211922079294,0.0,0.0,0,0.0,0.0,30,0
8,2,6,1,25.7025096063094,0,48.1237074731624,2.36211922079294,0.0,0.0,0,0.0,0.0,30,0
8,3,6,1,25.5103805298074,0,48.351594539701,2.36211922079294,0.350599458393094,0.0,0,0.0,0.0,30,0
8,4,6,1,25.3135546476689,0,48.5713552488125,2.36211922079294,0.0,0.0,0,0.0,0.0,30,0
8,5,6,1,25.1120580776903,0,48.7864976284953,2.36211922079294,0.350699706448641,0.0,0,0.0,0.0,28,1
8,6,6,1,25.0141153060942,0,49.9504115550372,2.36211922079294,0.0,4.44725260595763,0,0.0,0.0,26,1
8,7,6,1,25.1246252308667,0,49.8891602315222,4.77372781706707,0.728250122536489,3.49398000340359,0,61.1278,37.0417067657032,26,1
8,8,6,1,25.4368891329147,0,49.8496756421639,7.16059172560061,0.743345670020117,10.501882881717,0,186.049,74.0834135314063,26,1
8,9,6,1,25.9256738529177,0,49.8082062585235,10.7408875884009,1.1415421169443,24.7716181431978,0,315.651,185.208533828515,26,1
8,10,6,1,25.9999999992831,0,49.9999994778118,10.7408875884009,1.16972174326464,37.159642635259,0,513.142,185.208533828515,26,1
8,11,6,1,26.0,0,49.9999998444171,10.7408875884009,1.63060817282405,51.6081122283882,0,573.553,259.291947359922,26,1
8,12,6,1,25.9999999999999,0,50.0000000416775,10.7408875884009,2.06750225858326,56.61157288903,0,626.859,259.291947359922,26,1
8,13,6,1,26.0,0,49.9989597028199,10.7408875884009,1.7019031741809,59.9638210841902,0,466.962,259.291947359922,26,1
8,14,6,1,25.9999999999999,0,49.9999736513192,10.7408875884009,1.54748253916764,62.2052898635618,0,511.014,259.291947359922,26,1
8,15,6,1,25.9999999999999,0,49.9988552565753,10.7408875884009,1.57661751600669,66.5842398014622,0,560.194,296.333654125625,26,1
8,16,6,1,25.9999999999999,0,49.9999738047299,10.7408875884009,1.58088577809686,62.1560213984442,0,388.289,259.291947359922,26,1
8,17,6,1,26.0,0,49.9999997104555,10.7408875884009,1.18888937674405,52.3739526439134,0,172.811,185.208533828515,26,1
8,18,6,1,26.0,0,49.9999997906958,10.7408875884009,1.56366094036219,45.6891415712544,0,69.1503,185.208533828515,26,1
8,19,6,1,25.9999999999999,0,50.0005934671762,8.35402367986738,1.1476858933994,31.5432476687005,0,0.0,111.12512029711,26,1
8,20,6,1,25.9999999999999,0,50.0000060819022,8.35402367986738,1.08389069371093,27.3344000873762,0,0.0,111.12512029711,26,1
8,21,6,1,26.4995186057765,0,47.9480267018787,2.36211922079294,0.055558468573165,0.0,0,0.0,0.0,30,0
8,22,6,1,26.5222248286537,0,46.8662741509914,2.36211922079294,0.0,0.0,0,0.0,0.0,30,0
8,23,6,1,26.3213576705289,0,46.7376132229523,2.36211922079294,0.350720279917363,0.0,0,0.0,0.0,30,0
8,24,6,1,26.134292209271,0,46.7901778903869,2.36211922079294,0.0,0.0,0,0.0,0.0,30,0
8,1,7,1,25.9424915069985,0,46.9062612356539,1.77158941559471,0.350736032964267,0.0,0,0.0,0.0,30,0
8,2,7,1,25.7704181696177,0,46.9986718573012,1.77158941559471,0.0,0.0,0,0.0,0.0,30,0
8,3,7,1,25.613630476764,0,47.09416826263,1.77158941559471,0.0,0.0,0,0.0,0.0,30,0
8,4,7,1,25.4526727524209,0,47.2428206601549,1.77158941559471,0.350619255986801,0.0,0,0.0,0.0,30,0
8,5,7,1,25.287188804491,0,47.423258175144,1.77158941559471,0.0,0.0,0,0.0,0.0,28,1
8,6,7,1,25.1686727315228,0,49.9086442331399,1.77158941559471,0.350726075546705,2.51588751823929,0,0.0,0.0,26,1
8,7,7,1,25.2926723511359,0,49.8698919799677,3.5802958628003,0.737507728443366,2.36407277337555,0,58.1437,37.0417067657032,26,1
8,8,7,1,25.7062671870168,0,49.8019772861421,5.96715977133384,0.745264520228888,9.45800575216813,0,212.641,74.0834135314063,26,1
8,9,7,1,25.9997074779581,0,49.976992943701,9.54745563413415,0.751098508874466,28.1713113659983,0,373.523,185.208533828515,26,1
8,10,7,1,25.9999999999994,0,49.9999998605137,10.7408875884009,1.56368856357241,42.2871702958731,0,521.328,222.250240594219,26,1
8,11,7,1,25.9999999999999,0,49.9999995227769,10.7408875884009,1.6167960006491,57.3720272383396,0,615.365,296.333654125625,26,1
8,12,7,1,26.0,0,49.998971314643,10.7408875884009,1.63970611196611,61.4929868126279,0,665.582,296.333654125625,26,1
8,13,7,1,25.9999999999999,0,49.9988949602134,10.7408875884009,2.05566125945101,63.9723352008573,0,679.917,296.333654125625,26,1
8,14,7,1,26.0,0,49.9999713010603,10.7408875884009,1.56864158044646,65.710939559122,0,644.772,296.333654125625,26,1
8,15,7,1,26.0,0,50.0000004445811,10.7408875884009,1.21776340764712,64.0836808538371,0,552.182,296.333654125625,26,1
8,16,7,1,25.9999999999999,0,49.9999999505045,10.7408875884009,1.58538226809258,61.6438979887728,0,419.621,296.333654125625,26,1
8,17,7,1,26.0,0,50.0000000023851,10.7408875884009,1.58088436824465,51.7299865657254,0,253.57,222.250240594219,26,1
8,18,7,1,25.9999999999999,0,50.0000001162539,8.35402367986738,1.17915729920631,28.7807668844776,0,84.7148,74.0834135314063,26,1
8,19,7,1,25.9999999999999,0,50.000397200962,5.96715977133384,1.1539722702115,21.2973067207033,0,2.43721,74.0834135314063,26,1
8,20,7,1,25.9999999999999,0,50.0000005488082,5.96715977133384,1.13255404945606,16.9700711192511,0,0.0,74.0834135314063,26,1
8,21,7,1,25.9999999999999,0,49.9999999218321,3.5802958628003,0.741350575163766,7.74310668349603,0,0.0,37.0417067657032,26,1
8,22,7,1,25.978539058544,0,49.872057412491,1.77158941559471,0.0,0.0,0,0.0,0.0,30,0
8,23,7,1,25.8103398785233,0,49.9945302997343,1.77158941559471,0.350694064510564,0.0,0,0.0,0.0,30,0
8,24,7,1,25.629773273979,0,50.2056258167751,1.77158941559471,0.0,0.0,0,0.0,0.0,30,0
8,1,1,1,25.4566440748154,0,50.5121596968536,1.77158941559471,0.350614545740618,0.0,0,0.0,0.0,30,0
8,2,1,1,25.2814195524289,0,50.9092345462302,1.77158941559471,0.0,0.0,0,0.0,0.0,30,0
8,3,1,1,25.1053787681017,0,51.3701888073474,1.77158941559471,0.0,0.0,0,0.0,0.0,30,0
8,4,1,1,24.9446604583369,0,51.7800097286631,1.77158941559471,0.3506416017011,0.0,0,0.0,0.0,30,0
8,5,1,1,24.8037398302789,0,52.1647118618355,1.77158941559471,0.0,0.0,0,0.0,0.0,30,0
8,6,1,1,24.6893220349633,0,52.5127221583699,1.77158941559471,0.350701994362159,0.0,0,0.0,0.0,30,0
8,7,1,1,24.7099658122618,0,52.4440821281217,1.77158941559471,0.0,0.0,0,57.3902,0.0,28,1
8,8,1,1,24.8797198856189,0,49.9168358437495,1.77158941559471,0.0,13.9102822166649,0,216.591,0.0,26,1
8,9,1,1,25.2865070237806,0,49.7481204126714,3.5802958628003,0.726535071424725,2.37589412729251,0,390.968,37.0417067657032,26,1
8,10,1,1,25.8751202991165,0,49.9713632742692,7.16059172560061,1.07165591269863,19.2298005297627,0,532.366,74.0834135314063,26,1
8,11,1,1,25.9999999997609,0,49.9999999951349,7.16059172560061,0.820549097078098,21.053793637384,0,616.981,74.0834135314063,26,1
8,12,1,1,26.0,0,49.9994020822349,9.54745563413415,1.15392920762547,37.6336603629006,0,690.327,148.166827062812,26,1
8,13,1,1,26.0,0,49.9999865551966,9.54745563413415,1.15397777407297,42.2681488698776,0,672.66,148.166827062812,26,1
8,14,1,1,25.9999999999999,0,49.9991700502965,9.54745563413415,1.14778825095067,44.2188248281196,0,613.311,148.166827062812,26,1
8,15,1,1,26.0,0,49.9991430621231,9.54745563413415,1.15079348869593,44.542743493208,0,535.301,148.166827062812,26,1
8,16,1,1,26.0,0,49.9999840446162,9.54745563413415,1.1570194296369,43.461675216379,0,414.53,148.166827062812,26,1
8,17,1,1,26.0,0,49.9994135621184,7.16059172560061,1.14775999895076,28.8815340989603,0,244.921,74.0834135314063,26,1
8,18,1,1,25.9999999999999,0,49.9999989196617,4.77372781706707,0.751136402651964,17.6903056669039,0,77.1274,37.0417067657032,26,1
8,19,1,1,26.4443945815723,0,48.3919672407202,1.77158941559471,0.347073516811141,0.0,0,0.155847,0.0,30,0
8,20,1,1,26.4026265190147,0,47.9218681412473,1.77158941559471,0.0,0.0,0,0.0,0.0,30,0
8,21,1,1,26.070350928869,0,48.5415571671865,1.77158941559471,0.350642232123244,0.0,0,0.0,0.0,30,0
8,22,1,1,25.8587104412374,0,49.2643522927107,1.77158941559471,0.0,0.0,0,0.0,0.0,30,0
8,23,1,1,25.6242021392993,0,50.1642618974466,1.77158941559471,0.350613571659704,0.0,0,0.0,0.0,30,0
8,24,1,1,25.3878017240253,0,51.0076520213067,1.77158941559471,0.0,0.0,0,0.0,0.0,30,0
8,1,2,1,25.2528257404065,0,51.4779994828979,2.36211922079294,0.0,0.0,0,0.0,0.0,30,0
8,2,2,1,25.1141798564604,0,51.9645647764289,2.36211922079294,0.350691964448302,0.0,0,0.0,0.0,30,0
8,3,2,1,24.975542574948,0,52.4750884010201,2.36211922079294,0.0,0.0,0,0.0,0.0,30,0
8,4,2,1,24.8258283803534,0,53.0314345174734,2.36211922079294,0.350705624890647,0.0,0,0.0,0.0,30,0
8,5,2,1,24.6726301314291,0,53.6471683852368,2.36211922079294,0.0,0.0,0,0.0,0.0,28,1
8,6,2,1,24.5737848601471,0,50.1426528383039,2.36211922079294,0.0,18.0314421390042,0,0.0,0.0,26,1
8,7,2,1,24.706840266044,0,49.8578559664804,4.77372781706707,0.728230601726147,2.91521858546506,0,47.2285,37.0417067657032,26,1
8,8,2,1,25.1271254648712,0,49.7957764061947,7.16059172560061,0.743328149480939,10.0587202870716,0,134.088,74.0834135314063,26,1
8,9,2,1,25.8745135095446,0,49.685245533041,10.7408875884009,1.14165674278036,20.1580190710727,0,199.201,185.208533828515,26,1
8,10,2,1,25.9999999869676,0,49.9998450710696,10.7408875884009,1.16987636943054,34.3981064175625,0,239.271,185.208533828515,26,1
8,11,2,1,26.0,0,49.9999993496725,10.7408875884009,1.97049689909643,50.1657357655432,0,301.65,259.291947359922,26,1
8,12,2,1,26.0,0,49.9999997506843,10.7408875884009,1.7235087436083,55.9647113344324,0,343.578,259.291947359922,26,1
